"ticker","traded_at","close_price","adj_close_price","open","daily_variation_pct","max_price","min_price","created_at","updated_at"
"BTRA11","2025-10-24 00:00:00","56.15","56.15","59.41","-5.49","59.62","56.05","2025-10-25 00:00:00","2025-10-25 00:00:00"
"RBRP11","2025-10-24 00:00:00","51.30","51.30","50.67","1.24","51.30","50.64","2025-10-25 00:00:00","2025-10-25 00:00:00"
"KEVE11","2025-10-24 00:00:00","846.01","846.01","846.01","0.00","846.01","846.01","2025-10-25 00:00:00","2025-10-25 00:00:00"
"CXCE11","2025-10-24 00:00:00","40.75","40.75","40.85","-0.24","40.94","40.43","2025-10-25 00:00:00","2025-10-25 00:00:00"
"GCRI11","2025-10-24 00:00:00","63.13","63.13","63.27","-0.22","63.50","62.99","2025-10-25 00:00:00","2025-10-25 00:00:00"
"ZAVI11","2025-10-24 00:00:00","89.50","89.50","89.66","-0.18","90.75","89.10","2025-10-25 00:00:00","2025-10-25 00:00:00"
"HCRI11","2025-10-24 00:00:00","269.99","269.99","268.50","0.55","274.30","266.10","2025-10-25 00:00:00","2025-10-25 00:00:00"
"HUCG11","2025-10-24 00:00:00","86.00","86.00","84.65","1.59","86.00","81.11","2025-10-25 00:00:00","2025-10-25 00:00:00"
"WTSP11","2025-10-24 00:00:00","50.00","50.00","50.00","0.00","50.00","50.00","2025-10-25 00:00:00","2025-10-25 00:00:00"
"DAYM11","2025-10-24 00:00:00","3.96","3.96","3.93","0.76","3.97","3.90","2025-10-25 00:00:00","2025-10-25 00:00:00"
"FPAB11","2025-10-24 00:00:00","209.94","209.94","203.99","2.92","215.50","200.02","2025-10-25 00:00:00","2025-10-25 00:00:00"
"APXM11","2025-10-24 00:00:00","74.95","74.95","73.49","1.99","75.49","73.00","2025-10-25 00:00:00","2025-10-25 00:00:00"
"BTHI11","2025-10-24 00:00:00","41.75","41.75","42.00","-0.60","42.00","41.61","2025-10-25 00:00:00","2025-10-25 00:00:00"
"IBBP11","2025-10-24 00:00:00","8.05","8.05","8.05","0.00","8.05","8.05","2025-10-25 00:00:00","2025-10-25 00:00:00"
"XPSF11","2025-10-24 00:00:00","6.21","6.21","6.17","0.65","6.30","6.17","2025-10-25 00:00:00","2025-10-25 00:00:00"
"FLCR11","2025-10-24 00:00:00","94.63","94.63","95.00","-0.39","95.00","94.22","2025-10-25 00:00:00","2025-10-25 00:00:00"
"HGIC11","2025-10-24 00:00:00","62.01","62.01","65.00","-4.60","65.00","62.01","2025-10-25 00:00:00","2025-10-25 00:00:00"
"IRIM11","2025-10-24 00:00:00","70.81","70.81","69.71","1.58","71.49","69.02","2025-10-25 00:00:00","2025-10-25 00:00:00"
"ZAVC11","2025-10-24 00:00:00","9.15","9.15","8.96","2.12","9.15","8.96","2025-10-25 00:00:00","2025-10-25 00:00:00"
"VCRI11","2025-10-24 00:00:00","7.17","7.17","7.12","0.70","7.17","7.11","2025-10-25 00:00:00","2025-10-25 00:00:00"
"RZZR11","2025-10-24 00:00:00","135.00","135.00","135.00","0.00","135.00","134.80","2025-10-25 00:00:00","2025-10-25 00:00:00"
"RECT11","2025-10-24 00:00:00","33.67","33.67","33.75","-0.24","34.48","33.66","2025-10-25 00:00:00","2025-10-25 00:00:00"
"EDGA11","2025-10-24 00:00:00","14.88","14.88","14.87","0.07","14.88","14.87","2025-10-25 00:00:00","2025-10-25 00:00:00"
"RBIR11","2025-10-24 00:00:00","93.95","93.95","94.02","-0.07","94.02","92.70","2025-10-25 00:00:00","2025-10-25 00:00:00"
"KNCR11","2025-10-24 00:00:00","105.70","105.70","105.10","0.57","105.70","104.88","2025-10-25 00:00:00","2025-10-25 00:00:00"
"LVBI11","2025-10-24 00:00:00","107.98","107.98","107.15","0.77","107.98","106.57","2025-10-25 00:00:00","2025-10-25 00:00:00"
"AZPL11","2025-10-24 00:00:00","7.64","7.64","7.69","-0.65","7.69","7.56","2025-10-25 00:00:00","2025-10-25 00:00:00"
"CTXT11","2025-10-24 00:00:00","4.97","4.97","4.71","5.52","4.97","4.70","2025-10-25 00:00:00","2025-10-25 00:00:00"
